ID,YEAR/MONTH/DAY,ELEMENT,DATA VALUE,M-FLAG,Q-FLAG,S-FLAG,OBS-TIME
US1CALK0017,20240229,SNOW,0,,,N,700.0
US1CALK0018,20240228,PRCP,0,,,N,700.0
US1CALK0018,20240229,PRCP,0,,,N,700.0
US1CALK0018,20240228,SNOW,0,,,N,700.0
US1CALK0018,20240229,SNOW,0,,,N,700.0
US1CALK0018,20240228,SNWD,0,,,N,700.0
US1CALK0018,20240229,SNWD,0,,,N,700.0
US1CALK0019,20240228,PRCP,0,,,N,600.0
US1CALK0019,20240229,PRCP,13,,,N,700.0
US1CALK0019,20240228,SNOW,0,,,N,600.0
US1CALK0020,20240228,PRCP,0,,,N,710.0
US1CALK0020,20240229,PRCP,0,,,N,713.0
US1CALK0020,20240228,SNOW,0,,,N,710.0
US1CALK0020,20240229,SNOW,0,,,N,713.0
US1CALK0021,20240228,PRCP,0,,,N,700.0
US1CALK0021,20240229,PRCP,0,T,,N,700.0
US1CALK0021,20240228,SNOW,0,,,N,700.0
US1CALK0021,20240229,SNOW,0,,,N,700.0
US1CALK0022,20240228,PRCP,0,,,N,700.0
US1CALK0022,20240229,PRCP,3,,,N,700.0
US1CALK0022,20240228,SNOW,0,,,N,700.0
US1CALS0001,20240228,PRCP,0,,,N,700.0
US1CALS0001,20240229,PRCP,5,,,N,700.0
US1CALS0001,20240228,SNOW,0,,,N,700.0
US1CALS0001,20240229,SNOW,0,T,,N,700.0
US1CALS0001,20240228,SNWD,0,,,N,700.0
US1CALS0001,20240229,SNWD,0,,,N,700.0
US1CALS0002,20240228,PRCP,0,,,N,1700.0
US1CALS0002,20240229,PRCP,241,,,N,1700.0
US1CALS0002,20240228,SNOW,0,,,N,1700.0
US1CAMA0002,20240228,PRCP,0,,,N,600.0
US1CAMA0002,20240229,PRCP,0,,,N,600.0
US1CAMA0002,20240228,SNOW,0,,,N,600.0
US1CAMA0002,20240229,SNOW,0,,,N,600.0
US1CAMA0003,20240228,PRCP,0,,,N,800.0
US1CAMA0003,20240229,PRCP,0,,,N,800.0
US1CAMA0003,20240228,SNOW,0,,,N,800.0
US1CAMA0003,20240229,SNOW,0,,,N,800.0
US1CAMA0004,20240228,PRCP,0,,,N,700.0
US1CAMA0004,20240229,PRCP,0,,,N,700.0
US1CAMA0004,20240228,SNOW,0,,,N,700.0
US1CAMA0004,20240229,SNOW,0,,,N,700.0
US1CAMA0004,20240228,SNWD,0,,,N,700.0
US1CAMA0004,20240229,SNWD,0,,,N,700.0
US1CAMA0004,20240228,WESD,0,,,N,700.0
US1CAMA0004,20240229,WESD,0,,,N,700.0
US1CAMA0004,20240228,WESF,0,,,N,700.0
US1CAMA0004,20240229,WESF,0,,,N,700.0
US1CAMA0007,20240228,PRCP,0,,,N,800.0
US1CAMA0007,20240229,PRCP,0,,,N,800.0
US1CAMA0007,20240228,SNOW,0,,,N,800.0
US1CAMA0007,20240229,SNOW,0,,,N,800.0
US1CAMA0008,20240228,PRCP,0,,,N,700.0
US1CAMA0008,20240229,PRCP,0,,,N,700.0
US1CAMA0008,20240228,SNOW,0,,,N,700.0
US1CAMA0008,20240229,SNOW,0,,,N,700.0
US1CAMA0009,20240228,PRCP,0,,,N,700.0
US1CAMA0009,20240229,PRCP,0,,,N,700.0
US1CAMA0009,20240228,SNOW,0,,,N,700.0
US1CAMA0009,20240229,SNOW,0,,,N,700.0
US1CAMA0012,20240228,PRCP,0,,,N,700.0
US1CAMA0012,20240229,PRCP,0,,,N,700.0
US1CAMA0012,20240228,SNOW,0,,,N,700.0
US1CAMA0012,20240229,SNOW,0,,,N,700.0
US1CAMA0019,20240228,PRCP,0,,,N,700.0
US1CAMA0019,20240229,PRCP,0,,,N,700.0
US1CAMA0019,20240228,SNOW,0,,,N,700.0
US1CAMA0019,20240229,SNOW,0,,,N,700.0
US1CAMD0001,20240228,PRCP,0,,,N,700.0
US1CAMD0001,20240229,PRCP,23,,,N,700.0
US1CAMD0001,20240228,SNOW,0,,,N,700.0
US1CAMD0003,20240228,PRCP,0,,,N,900.0
US1CAMD0003,20240229,PRCP,56,,,N,900.0
US1CAMD0003,20240228,SNOW,0,,,N,900.0
US1CAMD0007,20240228,PRCP,0,,,N,700.0
US1CAMD0007,20240229,PRCP,23,,,N,700.0
US1CAMD0007,20240228,SNOW,0,,,N,700.0
US1CAMD0014,20240229,SNWD,0,,,N,1715.0
US1CAMD0014,20240229,DAPR,18,,,N,1715.0
US1CAMD0014,20240229,MDPR,1295,,,N,1715.0
US1CAMD0017,20240228,PRCP,0,,,N,630.0
US1CAMD0017,20240229,PRCP,41,,,N,700.0
US1CAMD0017,20240228,SNOW,0,,,N,630.0
US1CAMD0017,20240229,SNOW,0,,,N,700.0
US1CAMD0026,20240228,PRCP,0,,,N,700.0
US1CAMD0026,20240229,PRCP,97,,,N,700.0
US1CAMD0026,20240228,SNOW,0,,,N,700.0
US1CAMD0030,20240229,PRCP,41,,,N,500.0
US1CAMD0033,20240229,PRCP,119,,,N,915.0
US1CAMD0037,20240229,PRCP,64,,,N,700.0
US1CAMD0039,20240228,PRCP,0,,,N,700.0
US1CAMD0039,20240229,PRCP,66,,,N,700.0
US1CAMD0039,20240228,SNOW,0,,,N,700.0
US1CAMD0042,20240228,PRCP,0,,,N,700.0
US1CAMD0042,20240229,PRCP,43,,,N,700.0
US1CAMD0042,20240228,SNOW,0,,,N,700.0
US1CAMD0042,20240229,SNOW,0,,,N,700.0
US1CAMD0042,20240228,SNWD,0,,,N,700.0
US1CAMD0042,20240229,SNWD,0,,,N,700.0
US1CAMD0042,20240228,WESD,0,,,N,700.0
US1CAMD0042,20240229,WESD,0,,,N,700.0
US1CAMD0042,20240228,WESF,0,,,N,700.0
US1CAMD0042,20240229,WESF,0,,,N,700.0
US1CAMD0045,20240228,PRCP,0,,,N,635.0
US1CAMD0045,20240229,PRCP,53,,,N,630.0
US1CAMD0045,20240228,SNOW,0,,,N,635.0
US1CAMD0046,20240228,PRCP,0,,,N,900.0
US1CAMD0046,20240229,PRCP,229,,,N,900.0
US1CAMD0046,20240228,SNOW,0,,,N,900.0
US1CAMD0050,20240228,PRCP,0,,,N,700.0
US1CAMD0050,20240229,PRCP,56,,,N,700.0
US1CAMD0050,20240228,SNOW,0,,,N,700.0
US1CAMD0056,20240228,PRCP,0,,,N,830.0
US1CAMD0056,20240229,PRCP,41,,,N,830.0
US1CAMD0056,20240228,SNOW,0,,,N,830.0
US1CAMD0057,20240228,PRCP,0,,,N,1700.0
US1CAMD0057,20240229,PRCP,99,,,N,1700.0
US1CAMD0057,20240228,SNOW,0,,,N,1700.0
US1CAMD0057,20240229,SNOW,0,,,N,1700.0
US1CAMD0057,20240228,SNWD,0,,,N,1700.0
US1CAMD0057,20240229,SNWD,0,,,N,1700.0
US1CAMD0057,20240228,WESD,0,,,N,1700.0
US1CAMD0057,20240229,WESD,0,,,N,1700.0
US1CAMD0057,20240228,WESF,0,,,N,1700.0
US1CAMD0057,20240229,WESF,0,,,N,1700.0
US1CAMN0006,20240228,PRCP,0,,,N,700.0
US1CAMN0006,20240229,PRCP,0,,,N,700.0
US1CAMN0006,20240228,SNOW,0,,,N,700.0
US1CAMN0006,20240229,SNOW,0,,,N,700.0
US1CAMN0006,20240228,SNWD,229,,,N,700.0
US1CAMN0006,20240229,SNWD,216,,,N,700.0
US1CAMP0001,20240228,PRCP,0,,,N,700.0
US1CAMP0001,20240228,SNOW,0,,,N,700.0
US1CAMP0002,20240228,PRCP,0,,,N,700.0
US1CAMP0002,20240229,PRCP,0,,,N,700.0
US1CAMP0002,20240228,SNOW,0,,,N,700.0
US1CAMP0002,20240229,SNOW,0,,,N,700.0
US1CAMR0005,20240228,PRCP,0,,,N,700.0
US1CAMR0005,20240229,PRCP,10,,,N,730.0
US1CAMR0005,20240228,SNOW,0,,,N,700.0
US1CAMR0009,20240229,PRCP,8,,,N,700.0
US1CAMR0011,20240229,PRCP,28,,,N,700.0
US1CAMR0013,20240228,PRCP,0,,,N,700.0
US1CAMR0013,20240229,PRCP,20,,,N,700.0
US1CAMR0013,20240228,SNOW,0,,,N,700.0
US1CAMR0016,20240229,PRCP,25,,,N,700.0
US1CAMR0024,20240229,PRCP,38,,,N,800.0
US1CAMR0025,20240228,PRCP,0,,,N,800.0
US1CAMR0025,20240229,PRCP,13,,,N,800.0
US1CAMR0025,20240228,SNOW,0,,,N,800.0
US1CAMR0026,20240228,PRCP,0,,,N,700.0
US1CAMR0026,20240229,PRCP,10,,,N,700.0
US1CAMR0026,20240228,SNOW,0,,,N,700.0
US1CAMR0030,20240228,PRCP,0,,,N,2200.0
US1CAMR0030,20240229,PRCP,71,,,N,2338.0
US1CAMR0030,20240228,SNOW,0,,,N,2200.0
US1CAMR0032,20240228,PRCP,0,,,N,700.0
US1CAMR0032,20240229,PRCP,41,,,N,700.0
US1CAMR0032,20240228,SNOW,0,,,N,700.0
US1CAMR0040,20240229,PRCP,20,,,N,700.0
US1CAMR0049,20240229,PRCP,13,,,N,700.0
US1CAMR0053,20240229,PRCP,13,,,N,800.0
US1CAMR0054,20240229,PRCP,36,,,N,700.0
US1CAMR0058,20240228,PRCP,0,,,N,700.0
US1CAMR0058,20240229,PRCP,33,,,N,700.0
US1CAMR0058,20240228,SNOW,0,,,N,700.0
US1CAMR0060,20240228,PRCP,0,,,N,830.0
US1CAMR0060,20240229,PRCP,15,,,N,830.0
US1CAMR0060,20240228,SNOW,0,,,N,830.0
US1CAMT0003,20240228,PRCP,0,,,N,
US1CAMT0003,20240229,PRCP,0,,,N,
US1CAMT0003,20240228,SNOW,0,,,N,
US1CAMT0003,20240229,SNOW,0,,,N,
US1CAMT0020,20240228,PRCP,0,,,N,800.0
US1CAMT0020,20240229,PRCP,0,,,N,800.0
US1CAMT0020,20240228,SNOW,0,,,N,800.0
US1CAMT0020,20240229,SNOW,0,,,N,800.0
US1CAMT0033,20240228,PRCP,0,,,N,930.0
US1CAMT0033,20240229,PRCP,0,,,N,930.0
US1CAMT0033,20240228,SNOW,0,,,N,930.0
US1CAMT0033,20240229,SNOW,0,,,N,930.0
US1CAMT0041,20240228,PRCP,0,,,N,
US1CAMT0041,20240229,PRCP,0,,,N,
US1CAMT0041,20240228,SNOW,0,,,N,
US1CAMT0041,20240229,SNOW,0,,,N,
US1CAMT0046,20240229,PRCP,0,,,N,800.0
US1CAMT0046,20240229,SNOW,0,,,N,800.0
US1CAMT0048,20240228,PRCP,0,,,N,700.0
US1CAMT0048,20240229,PRCP,0,,,N,700.0
US1CAMT0048,20240228,SNOW,0,,,N,700.0
US1CAMT0048,20240229,SNOW,0,,,N,700.0
US1CANP0003,20240228,PRCP,0,,,N,700.0
US1CANP0003,20240228,SNOW,0,,,N,700.0
US1CANV0001,20240228,PRCP,0,,,N,700.0
US1CANV0001,20240228,SNOW,0,,,N,700.0
US1CANV0014,20240228,PRCP,0,,,N,700.0
US1CANV0014,20240229,PRCP,0,,,N,700.0
US1CANV0014,20240228,SNOW,0,,,N,700.0
US1CANV0014,20240229,SNOW,0,,,N,700.0
US1CANV0035,20240228,PRCP,0,,,N,800.0
US1CANV0035,20240229,PRCP,0,,,N,700.0
US1CANV0035,20240228,SNOW,0,,,N,800.0
US1CANV0035,20240229,SNOW,0,,,N,700.0
US1CANV0041,20240228,PRCP,0,,,N,700.0
US1CANV0041,20240229,PRCP,0,,,N,700.0
US1CANV0041,20240228,SNOW,0,,,N,700.0
US1CANV0041,20240229,SNOW,0,,,N,700.0
US1CANV0047,20240228,PRCP,0,,,N,725.0
US1CANV0047,20240229,PRCP,0,T,,N,720.0
US1CANV0047,20240228,SNOW,0,,,N,725.0
US1CANV0047,20240229,SNOW,0,,,N,720.0
US1CANV0050,20240228,PRCP,0,,,N,700.0
US1CANV0050,20240229,PRCP,0,,,N,700.0
US1CANV0050,20240228,SNOW,0,,,N,700.0
US1CANV0050,20240229,SNOW,0,,,N,700.0
US1CANV0051,20240228,PRCP,0,,,N,700.0
US1CANV0051,20240229,PRCP,0,T,,N,700.0
US1CANV0051,20240228,SNOW,0,,,N,700.0
US1CANV0051,20240229,SNOW,0,,,N,700.0
US1CANV0051,20240228,SNWD,533,,,N,700.0
US1CANV0051,20240229,SNWD,508,,,N,700.0
US1CANV0051,20240228,WESF,0,,,N,700.0
US1CANV0051,20240229,WESF,0,,,N,700.0
US1CANV0053,20240228,PRCP,0,,,N,800.0
US1CANV0053,20240229,PRCP,0,,,N,800.0
US1CANV0053,20240228,SNOW,0,,,N,800.0
US1CANV0053,20240229,SNOW,0,,,N,800.0
US1CANV0056,20240229,PRCP,0,,,N,700.0
US1CANV0056,20240229,SNOW,0,,,N,700.0
US1CANV0057,20240228,PRCP,0,,,N,700.0
US1CANV0057,20240229,PRCP,0,,,N,545.0
US1CANV0057,20240228,SNOW,0,,,N,700.0
US1CANV0057,20240229,SNOW,0,,,N,545.0
US1CAOR0006,20240228,PRCP,0,,,N,700.0
US1CAOR0006,20240229,PRCP,0,,,N,700.0
US1CAOR0006,20240228,SNOW,0,,,N,700.0
US1CAOR0006,20240229,SNOW,0,,,N,700.0
US1CAOR0009,20240228,PRCP,5,,,N,900.0
US1CAOR0021,20240228,PRCP,0,,,N,800.0
US1CAOR0021,20240229,PRCP,3,,,N,800.0
US1CAOR0021,20240228,SNOW,0,,,N,800.0
US1CAOR0025,20240228,PRCP,0,,,N,700.0
US1CAOR0025,20240228,SNOW,0,,,N,700.0
US1CAOR0026,20240228,PRCP,0,,,N,700.0
US1CAOR0026,20240229,PRCP,0,,,N,700.0
US1CAOR0026,20240228,SNOW,0,,,N,700.0
US1CAOR0026,20240229,SNOW,0,,,N,700.0
US1CAOR0027,20240228,PRCP,0,,,N,650.0
US1CAOR0027,20240229,PRCP,0,T,,N,657.0
US1CAOR0027,20240228,SNOW,0,,,N,650.0
US1CAOR0031,20240228,PRCP,0,,,N,700.0
US1CAOR0031,20240229,PRCP,0,,,N,700.0
US1CAOR0031,20240228,SNOW,0,,,N,700.0
US1CAOR0031,20240229,SNOW,0,,,N,700.0
US1CAOR0042,20240228,PRCP,0,,,N,800.0
US1CAOR0042,20240229,PRCP,0,,,N,800.0
US1CAOR0042,20240228,SNOW,0,,,N,800.0
US1CAOR0042,20240229,SNOW,0,,,N,800.0
US1CAOR0043,20240228,PRCP,0,,,N,700.0
US1CAOR0043,20240229,PRCP,0,,,N,700.0
US1CAOR0043,20240228,SNOW,0,,,N,700.0
US1CAOR0043,20240229,SNOW,0,,,N,700.0
US1CAOR0058,20240228,PRCP,0,,,N,700.0
US1CAOR0058,20240229,PRCP,0,,,N,700.0
US1CAOR0058,20240228,SNOW,0,,,N,700.0
US1CAOR0058,20240229,SNOW,0,,,N,700.0
US1CAOR0061,20240228,PRCP,0,,,N,800.0
US1CAOR0061,20240229,PRCP,0,,,N,800.0
US1CAOR0061,20240228,SNOW,0,,,N,800.0
US1CAOR0061,20240229,SNOW,0,,,N,800.0
US1CAOR0067,20240228,PRCP,0,,,N,1010.0
US1CAOR0067,20240229,PRCP,0,,,N,1000.0
US1CAOR0067,20240228,SNOW,0,,,N,1010.0
US1CAOR0067,20240229,SNOW,0,,,N,1000.0
US1CAOR0070,20240228,PRCP,0,,,N,700.0
US1CAOR0070,20240229,PRCP,0,T,,N,700.0
US1CAOR0070,20240228,SNOW,0,,,N,700.0
US1CAOR0072,20240228,PRCP,0,T,,N,600.0
US1CAOR0072,20240229,PRCP,0,T,,N,600.0
US1CAOR0077,20240228,PRCP,0,,,N,600.0
US1CAOR0077,20240229,PRCP,0,,,N,600.0
US1CAOR0077,20240228,SNOW,0,,,N,600.0
US1CAOR0077,20240229,SNOW,0,,,N,600.0
US1CAOR0106,20240228,PRCP,0,,,N,
US1CAOR0106,20240229,PRCP,0,,,N,
US1CAOR0106,20240228,SNOW,0,,,N,
US1CAOR0106,20240229,SNOW,0,,,N,
US1CAPC0013,20240228,PRCP,0,,,N,700.0
US1CAPC0013,20240229,PRCP,0,,,N,700.0
US1CAPC0013,20240228,SNOW,0,,,N,700.0
US1CAPC0013,20240229,SNOW,0,,,N,700.0
US1CAPC0034,20240228,PRCP,0,,,N,700.0
US1CAPC0034,20240229,PRCP,0,,,N,700.0
US1CAPC0034,20240228,SNOW,0,,,N,700.0
US1CAPC0034,20240229,SNOW,0,,,N,700.0
US1CAPC0035,20240228,PRCP,0,,,N,700.0
US1CAPC0035,20240229,PRCP,0,,,N,
US1CAPC0035,20240228,SNOW,0,,,N,700.0
US1CAPC0035,20240229,SNOW,0,,,N,
US1CAPC0037,20240228,PRCP,0,,,N,700.0
US1CAPC0037,20240229,PRCP,0,,,N,700.0
US1CAPC0037,20240228,SNOW,0,,,N,700.0
US1CAPC0037,20240229,SNOW,0,,,N,700.0
US1CAPC0045,20240228,PRCP,0,,,N,700.0
US1CAPC0045,20240229,PRCP,0,,,N,700.0
US1CAPC0045,20240228,SNOW,0,,,N,700.0
US1CAPC0045,20240229,SNOW,0,,,N,700.0
US1CAPC0047,20240228,PRCP,0,,,N,700.0
US1CAPC0047,20240229,PRCP,0,,,N,700.0
US1CAPC0047,20240228,SNOW,0,,,N,700.0
US1CAPC0047,20240229,SNOW,0,,,N,700.0
US1CAPC0054,20240228,PRCP,0,,,N,800.0
US1CAPC0054,20240229,PRCP,0,,,N,800.0
US1CAPC0054,20240228,SNOW,0,,,N,800.0
US1CAPC0054,20240229,SNOW,0,,,N,800.0
US1CAPC0055,20240228,PRCP,0,,,N,700.0
US1CAPC0055,20240229,PRCP,0,,,N,700.0
US1CAPC0055,20240228,SNOW,0,,,N,700.0
US1CAPC0055,20240229,SNOW,0,,,N,700.0
US1CAPC0057,20240228,PRCP,0,,,N,800.0
US1CAPC0057,20240229,PRCP,0,,,N,800.0
US1CAPC0057,20240228,SNOW,0,,,N,800.0
US1CAPC0057,20240229,SNOW,0,,,N,800.0
US1CAPM0003,20240228,PRCP,0,,,N,700.0
US1CAPM0003,20240229,PRCP,0,,,N,530.0
US1CAPM0003,20240228,SNOW,0,,,N,700.0
US1CAPM0003,20240229,SNOW,0,,,N,530.0
US1CAPM0003,20240229,SNWD,25,,,N,530.0
US1CAPM0009,20240228,PRCP,0,,,N,900.0
US1CAPM0009,20240229,PRCP,0,,,N,900.0
US1CAPM0009,20240228,SNOW,0,,,N,900.0
US1CAPM0009,20240229,SNOW,0,,,N,900.0
US1CAPM0009,20240228,SNWD,0,,,N,900.0
US1CAPM0009,20240229,SNWD,0,,,N,900.0
US1CARV0003,20240228,PRCP,0,,,N,700.0
US1CARV0003,20240229,PRCP,0,,,N,700.0
US1CARV0003,20240228,SNOW,0,,,N,700.0
US1CARV0003,20240229,SNOW,0,,,N,700.0
US1CARV0005,20240228,PRCP,0,,,N,650.0
US1CARV0005,20240229,PRCP,0,T,,N,635.0
US1CARV0005,20240228,SNOW,0,,,N,650.0
US1CARV0015,20240228,PRCP,0,,,N,
US1CARV0015,20240229,PRCP,0,,,N,
US1CARV0015,20240228,SNOW,0,,,N,
US1CARV0015,20240229,SNOW,0,,,N,
US1CARV0018,20240228,PRCP,0,T,,N,700.0
US1CARV0018,20240229,PRCP,0,,,N,700.0
US1CARV0018,20240229,SNOW,0,,,N,700.0
US1CARV0034,20240228,PRCP,0,T,,N,600.0
US1CARV0034,20240229,PRCP,5,,,N,600.0
US1CARV0043,20240228,PRCP,0,,,N,700.0
US1CARV0043,20240229,PRCP,0,,,N,700.0
US1CARV0043,20240228,SNOW,0,,,N,700.0
US1CARV0043,20240229,SNOW,0,,,N,700.0
US1CARV0050,20240228,PRCP,0,,,N,516.0
US1CARV0050,20240229,PRCP,0,T,,N,516.0
US1CARV0050,20240228,SNOW,0,,,N,516.0
US1CARV0053,20240229,PRCP,3,,,N,700.0
US1CARV0060,20240228,PRCP,3,,,N,700.0
US1CARV0060,20240229,PRCP,0,,,N,700.0
US1CARV0060,20240229,SNOW,0,,,N,700.0
US1CARV0061,20240228,PRCP,0,T,,N,700.0
US1CARV0061,20240229,PRCP,0,T,,N,700.0
US1CARV0072,20240228,PRCP,0,,,N,700.0
US1CARV0072,20240229,PRCP,0,,,N,700.0
US1CARV0072,20240228,SNOW,0,,,N,700.0
US1CARV0072,20240229,SNOW,0,,,N,700.0
US1CARV0077,20240228,PRCP,0,,,N,700.0
US1CARV0077,20240229,PRCP,0,,,N,700.0
US1CARV0077,20240228,SNOW,0,,,N,700.0
US1CARV0077,20240229,SNOW,0,,,N,700.0
US1CARV0078,20240228,PRCP,0,T,,N,700.0
US1CARV0078,20240229,PRCP,0,,,N,700.0
US1CARV0078,20240229,SNOW,0,,,N,700.0
US1CARV0081,20240228,PRCP,0,,,N,700.0
US1CARV0081,20240229,PRCP,5,,,N,700.0
US1CARV0081,20240228,SNOW,0,,,N,700.0
US1CARV0091,20240228,PRCP,0,,,N,700.0
US1CARV0091,20240229,PRCP,0,,,N,700.0
US1CARV0091,20240228,SNOW,0,,,N,700.0
US1CARV0091,20240229,SNOW,0,,,N,700.0
US1CASA0002,20240228,PRCP,0,,,N,545.0
US1CASA0002,20240229,PRCP,0,,,N,545.0
US1CASA0002,20240228,SNOW,0,,,N,545.0
US1CASA0002,20240229,SNOW,0,,,N,545.0
US1CASA0005,20240228,PRCP,0,,,N,600.0
US1CASA0005,20240229,PRCP,0,,,N,600.0
US1CASA0005,20240228,SNOW,0,,,N,600.0
US1CASA0005,20240229,SNOW,0,,,N,600.0
US1CASA0007,20240228,PRCP,0,,,N,700.0
US1CASA0007,20240229,PRCP,0,,,N,700.0
US1CASA0007,20240228,SNOW,0,,,N,700.0
US1CASA0007,20240229,SNOW,0,,,N,700.0
US1CASA0008,20240228,PRCP,0,,,N,700.0
US1CASA0008,20240229,PRCP,0,,,N,700.0
US1CASA0008,20240228,SNOW,0,,,N,700.0
US1CASA0008,20240229,SNOW,0,,,N,700.0
US1CASA0012,20240228,PRCP,0,,,N,700.0
US1CASA0012,20240229,PRCP,0,,,N,700.0
US1CASA0012,20240228,SNOW,0,,,N,700.0
US1CASA0012,20240229,SNOW,0,,,N,700.0
US1CASA0029,20240228,PRCP,0,,,N,700.0
US1CASA0029,20240229,PRCP,0,,,N,700.0
US1CASA0029,20240228,SNOW,0,,,N,700.0
US1CASA0029,20240229,SNOW,0,,,N,700.0
US1CASA0030,20240228,PRCP,0,,,N,700.0
US1CASA0030,20240229,PRCP,0,,,N,700.0
US1CASA0030,20240228,SNOW,0,,,N,700.0
US1CASA0030,20240229,SNOW,0,,,N,700.0
US1CASA0045,20240228,PRCP,0,,,N,900.0
US1CASA0045,20240229,PRCP,0,,,N,900.0
US1CASA0045,20240228,SNOW,0,,,N,900.0
US1CASA0045,20240229,SNOW,0,,,N,900.0
US1CASA0058,20240228,PRCP,0,,,N,800.0
US1CASA0058,20240229,PRCP,0,,,N,800.0
US1CASA0058,20240228,SNOW,0,,,N,800.0
US1CASA0058,20240229,SNOW,0,,,N,800.0
US1CASA0070,20240228,PRCP,0,,,N,800.0
US1CASA0070,20240229,PRCP,0,,,N,649.0
US1CASA0070,20240228,SNOW,0,,,N,800.0
US1CASA0070,20240229,SNOW,0,,,N,649.0
US1CASA0074,20240228,PRCP,0,,,N,700.0
US1CASA0074,20240229,PRCP,0,,,N,700.0
US1CASA0074,20240228,SNOW,0,,,N,700.0
US1CASA0074,20240229,SNOW,0,,,N,700.0
US1CASA0076,20240228,PRCP,0,,,N,900.0
US1CASA0076,20240229,PRCP,0,,,N,900.0
US1CASA0076,20240228,SNOW,0,,,N,900.0
US1CASA0076,20240229,SNOW,0,,,N,900.0
US1CASA0082,20240228,PRCP,0,,,N,830.0
US1CASA0082,20240229,PRCP,0,,,N,830.0
US1CASA0082,20240228,SNOW,0,,,N,830.0
US1CASA0082,20240229,SNOW,0,,,N,830.0
US1CASB0001,20240228,PRCP,0,,,N,700.0
US1CASB0001,20240229,PRCP,0,,,N,700.0
US1CASB0001,20240228,SNOW,0,,,N,700.0
US1CASB0001,20240229,SNOW,0,,,N,700.0
US1CASB0005,20240228,PRCP,0,,,N,800.0
US1CASB0005,20240229,PRCP,0,,,N,800.0
US1CASB0005,20240228,SNOW,0,,,N,800.0
US1CASB0005,20240229,SNOW,0,,,N,800.0
US1CASB0007,20240228,PRCP,0,,,N,700.0
US1CASB0007,20240229,PRCP,0,,,N,700.0
US1CASB0007,20240228,SNOW,0,,,N,700.0
US1CASB0007,20240229,SNOW,0,,,N,700.0
US1CASB0023,20240228,PRCP,0,,,N,700.0
US1CASB0023,20240229,PRCP,0,,,N,700.0
US1CASB0023,20240228,SNOW,0,,,N,700.0
US1CASB0023,20240229,SNOW,0,,,N,700.0
US1CASC0003,20240228,PRCP,0,,,N,700.0
US1CASC0003,20240229,PRCP,0,,,N,700.0
US1CASC0003,20240228,SNOW,0,,,N,700.0
US1CASC0003,20240229,SNOW,0,,,N,700.0
US1CASC0015,20240228,PRCP,0,,,N,800.0
US1CASC0015,20240229,PRCP,0,,,N,800.0
US1CASC0015,20240228,SNOW,0,,,N,800.0
US1CASC0015,20240229,SNOW,0,,,N,800.0
US1CASC0032,20240228,PRCP,0,,,N,700.0
US1CASC0032,20240229,PRCP,0,,,N,700.0
US1CASC0032,20240228,SNOW,0,,,N,700.0
US1CASC0032,20240229,SNOW,0,,,N,700.0
US1CASC0040,20240228,PRCP,0,,,N,700.0
US1CASC0040,20240229,PRCP,0,T,,N,700.0
US1CASC0040,20240228,SNOW,0,,,N,700.0
US1CASC0041,20240228,PRCP,0,,,N,800.0
US1CASC0041,20240229,PRCP,0,T,,N,800.0
US1CASC0041,20240228,SNOW,0,,,N,800.0
US1CASC0042,20240228,PRCP,0,,,N,620.0
US1CASC0042,20240229,PRCP,0,,,N,610.0
US1CASC0042,20240228,SNOW,0,,,N,620.0
US1CASC0042,20240229,SNOW,0,,,N,610.0
US1CASC0045,20240228,PRCP,0,,,N,700.0
US1CASC0045,20240229,PRCP,0,,,N,700.0
US1CASC0045,20240228,SNOW,0,,,N,700.0
US1CASC0045,20240229,SNOW,0,,,N,700.0
US1CASC0048,20240228,PRCP,0,,,N,800.0
US1CASC0048,20240229,PRCP,0,,,N,800.0
US1CASC0048,20240228,SNOW,0,,,N,800.0
US1CASC0048,20240229,SNOW,0,,,N,800.0
US1CASC0052,20240228,PRCP,0,,,N,800.0
US1CASC0052,20240229,PRCP,0,,,N,800.0
US1CASC0052,20240228,SNOW,0,,,N,800.0
US1CASC0052,20240229,SNOW,0,,,N,800.0
US1CASC0053,20240228,PRCP,0,,,N,830.0
US1CASC0053,20240229,PRCP,20,,,N,830.0
US1CASC0053,20240228,SNOW,0,,,N,830.0
US1CASC0054,20240229,PRCP,0,T,,N,659.0
US1CASC0063,20240228,PRCP,0,,,N,700.0
US1CASC0063,20240229,PRCP,0,,,N,700.0
US1CASC0063,20240228,SNOW,0,,,N,700.0
US1CASC0063,20240229,SNOW,0,,,N,700.0
US1CASC0069,20240228,PRCP,0,,,N,700.0
US1CASC0069,20240229,PRCP,0,,,N,700.0
US1CASC0069,20240228,SNOW,0,,,N,700.0
US1CASC0069,20240229,SNOW,0,,,N,700.0
US1CASD0001,20240228,PRCP,0,,,N,700.0
US1CASD0001,20240229,PRCP,0,,,N,700.0
US1CASD0001,20240228,SNOW,0,,,N,700.0
US1CASD0001,20240229,SNOW,0,,,N,700.0
US1CASD0006,20240228,PRCP,0,,,N,700.0
US1CASD0006,20240229,PRCP,0,,,N,700.0
US1CASD0006,20240228,SNOW,0,,,N,700.0
US1CASD0006,20240229,SNOW,0,,,N,700.0
US1CASD0007,20240228,PRCP,0,,,N,800.0
US1CASD0007,20240229,PRCP,0,,,N,800.0
US1CASD0007,20240228,SNOW,0,,,N,800.0
US1CASD0007,20240229,SNOW,0,,,N,800.0
