ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID
US1CASH0008,40.6089,-122.3388,198.7,CA,REDDING 2.9 NNE,,,
US1CASH0009,40.6104,-122.3802,215.8,CA,REDDING 2.7 NNW,,,
US1CASH0010,40.6721,-122.2913,207.6,CA,REDDING 7.9 NNE,,,
US1CASH0011,40.6261,-122.3585,188.4,CA,REDDING 3.7 N,,,
US1CASH0013,40.6273,-122.3564,185.6,CA,REDDING 3.8 N,,,
US1CASH0014,40.6284,-122.3577,187.1,CA,REDDING 3.9 N,,,
US1CASH0018,40.6235,-122.3536,184.1,CA,REDDING 3.6 N,,,
US1CASH0021,40.5796,-122.3727,144.8,CA,REDDING 0.6 NW,,,
US1CASH0022,40.6075,-122.3472,179.8,CA,REDDING 2.6 NNE,,,
US1CASH0024,40.6312,-122.3584,187.8,CA,REDDING 4.1 N,,,
US1CASH0029,40.427,-122.3883,223.1,CA,ANDERSON 5.2 WSW,,,
US1CASH0030,40.4785,-122.2606,124.7,CA,ANDERSON 2.6 NE,,,
US1CASH0035,40.6853,-122.0236,497.4,CA,OAK RUN 0.2 SE,,,
US1CASH0037,40.5032,-122.5413,327.4,CA,IGO 0.2 S,,,
US1CASH0049,40.49,-121.9,1054.9,CA,SHINGLETOWN 0.6 WSW,,,
US1CASH0050,40.5318,-121.7011,1285.3,CA,SHINGLETOWN 10.3 ENE,,,
US1CASH0051,40.5181,-122.3692,135.3,CA,REDDING 3.8 S,,,
US1CASH0052,40.619,-122.376,202.7,CA,REDDING 3.3 N,,,
US1CASH0053,40.53,-121.9089,787.0,CA,SHINGLETOWN 2.8 NNW,,,
US1CASH0054,40.4593,-122.3189,133.8,CA,ANDERSON 1.5 WNW,,,
US1CASH0056,40.6024,-122.4007,201.5,CA,REDDING 2.8 NW,,,
US1CASH0057,40.3777,-122.3392,140.2,CA,COTTONWOOD 3.2 WSW,,,
US1CASH0059,40.5195,-121.834,1157.0,CA,SHINGLETOWN 3.5 ENE,,,
US1CASH0060,40.6371,-122.2552,207.9,CA,REDDING 7.3 NE,,,
US1CASH0061,40.5746,-122.3948,193.5,CA,REDDING 1.6 W,,,
US1CASH0064,40.4746,-122.4522,249.6,CA,ANDERSON 8.5 WNW,,,
US1CASH0067,40.6796,-121.8727,820.8,CA,WHITMORE 4.1 NNE,,,
US1CASH0068,40.5446,-122.1734,154.2,CA,MILLVILLE 3.6 SW,,,
US1CASH0069,40.4988,-121.8433,1110.4,CA,SHINGLETOWN 2.5 E,,,
US1CASH0071,40.4319,-121.9958,296.6,CA,PAYNES CREEK 7.9 NNW,,,
US1CASH0072,40.4,-122.2936,152.1,CA,COTTONWOOD 1.0 NW,,,
US1CASH0074,40.4472,-122.4089,233.2,CA,ANDERSON 6.0 W,,,
US1CASH0075,40.6699,-122.2564,224.9,CA,REDDING 8.8 NE,,,
US1CASH0077,40.5188,-122.3685,135.9,CA,REDDING 3.7 S,,,
US1CASH0078,40.5456,-122.5785,595.6,CA,IGO 3.4 NW,,,
US1CASI0002,39.578,-120.383,1558.1,CA,SIERRAVILLE 1.2 SW,,,
US1CASJ0001,38.0627,-121.0079,44.5,CA,LINDEN 5.8 ENE,,,
US1CASJ0003,37.9912,-121.3333,2.1,CA,STOCKTON 2.1 NW,,,
US1CASJ0004,38.0381,-121.2547,10.7,CA,STOCKTON 5.8 NNE,,,
US1CASJ0005,38.136,-121.3044,13.1,CA,LODI 1.0 NNW,,,
US1CASJ0006,37.9417,-121.2585,7.0,CA,STOCKTON 3.3 SE,,,
US1CASJ0007,37.7353,-121.4699,15.8,CA,TRACY 2.1 W,,,
US1CASJ0010,37.9692,-121.2934,4.9,CA,STOCKTON 0.7 E,,,
US1CASJ0011,38.0011,-121.3665,0.3,CA,STOCKTON 2.5 NE,,,
US1CASJ0014,37.7232,-121.4403,23.8,CA,TRACY 1.1 SSW,,,
US1CASJ0015,37.8208,-121.2255,14.0,CA,MANTECA 1.3 N,,,
US1CASJ0017,38.1757,-121.0563,66.4,CA,CLEMENTS 2.0 ESE,,,
US1CASJ0020,38.1388,-121.2782,17.7,CA,LODI 1.4 NE,,,
US1CASJ0021,37.7998,-120.9919,38.7,CA,ESCALON 0.8 NNE,,,
US1CASK0001,41.5465,-122.9102,861.1,CA,GREENVIEW 0.7 SW,,,
US1CASK0002,41.6651,-122.6208,895.2,CA,YREKA 4.5 S,,,
US1CASK0003,41.4949,-122.3697,933.9,CA,WEED 5.4 N,,,
US1CASK0004,41.5108,-122.9234,904.0,CA,ETNA 3.9 NNW,,,
US1CASK0005,41.7326,-122.6495,820.5,CA,YREKA 0.9 WNW,,,
US1CASK0007,41.7178,-122.5014,779.1,CA,MONTAGUE 1.6 ESE,,,
US1CASK0008,41.3639,-122.3969,1192.1,CA,MOUNT SHASTA 5.1 NW,,,
US1CASK0009,41.2688,-123.3336,507.2,CA,FORKS OF SALMON 1.0 NW,,,
US1CASK0010,41.9633,-121.923,1295.1,CA,DORRIS 0.2 SW,,,
US1CASK0011,41.2988,-122.3031,1095.1,CA,MOUNT SHASTA 1.7 SSE,,,
US1CASK0014,41.3923,-123.4964,217.0,CA,SOMES BAR 1.5 NW,,,
US1CASK0016,41.8419,-123.1934,422.5,CA,SEIAD VALLEY 0.1 NNE,,,
US1CASK0020,41.6323,-122.5373,807.7,CA,GRENADA 0.8 SW,,,
US1CASK0021,41.3184,-122.2994,1143.9,CA,MOUNT SHASTA 0.8 ESE,,,
US1CASK0024,41.3332,-122.3062,1193.9,CA,MOUNT SHASTA 0.9 NNE,,,
US1CASK0026,41.3378,-122.8251,923.2,CA,CALLAHAN 2.3 NNW,,,
US1CASK0027,41.383,-123.5167,648.0,CA,KARUK SOMES BAR 2.2 WNW,,,
US1CASK0030,41.6326,-122.5818,897.3,CA,YREKA 7.1 SSE,,,
US1CASL0001,35.3805,-120.4525,611.1,CA,SANTA MARGARITA 8.9 ESE,,,
US1CASL0006,35.6218,-120.6932,233.8,CA,PASO ROBLES 1.8 WSW,,,
US1CASL0008,35.3295,-120.8324,23.5,CA,LOS OSOS 0.5 N,,,
US1CASL0010,35.5034,-120.7376,427.6,CA,ATASCADERO 3.1 WNW,,,
US1CASL0011,35.5549,-120.7012,241.4,CA,TEMPLETON 0.4 E,,,
US1CASL0014,35.535,-120.8037,447.8,CA,TEMPLETON 5.5 WSW,,,
US1CASL0016,35.5432,-121.0873,65.2,CA,CAMBRIA 0.5 WSW,,,
US1CASL0018,35.3021,-120.6813,98.8,CA,SAN LUIS OBISPO 2.2 NNW,,,
US1CASL0022,35.155,-120.6103,149.7,CA,ARROYO GRANDE 2.5 NW,,,
US1CASL0025,35.5554,-120.7011,239.6,CA,TEMPLETON 0.4 ENE,,,
US1CASL0026,35.1554,-120.6691,22.6,CA,SHELL BEACH 0.2 ENE,,,
US1CASL0031,35.3119,-120.8543,24.7,CA,BAYWOOD-LOS OSOS 0.9 WNW,,,
US1CASL0033,35.5168,-120.6734,245.7,CA,ATASCADERO 2.3 NNE,,,
US1CASL0034,35.4749,-120.6489,280.7,CA,ATASCADERO 2.3 ESE,,,
US1CASL0035,35.6361,-120.6736,260.6,CA,PASO ROBLES 0.6 WNW,,,
US1CASL0036,35.6125,-120.6702,241.7,CA,PASO ROBLES 1.4 SSW,,,
US1CASL0037,35.0488,-120.4741,112.2,CA,NIPOMO 1.2 NNE,,,
US1CASL0039,35.4525,-120.6867,405.4,CA,ATASCADERO 2.3 S,,,
US1CASL0040,35.3275,-120.8292,29.6,CA,LOS OSOS 1.1 NNE,,,
US1CASM0001,37.6121,-122.4825,69.2,CA,PACIFICA 0.3 W,,,
US1CASM0002,37.4204,-122.3945,103.3,CA,HALF MOON BAY 4.1 SE,,,
US1CASM0005,37.4766,-122.187,7.6,CA,MENLO PARK 2.4 W,,,
US1CASM0006,37.5488,-122.2587,2.1,CA,FOSTER CITY 1.3 SW,,,
US1CASM0007,37.463,-122.4408,16.5,CA,HALF MOON BAY 0.5 SSW,,,
US1CASM0008,37.4931,-122.2399,5.2,CA,REDWOOD CITY 2.5 SW,,,
US1CASM0009,37.3819,-122.1976,161.8,CA,PORTOLA VALLEY 1.3 ENE,,,
US1CASM0013,37.5842,-122.3976,136.2,CA,BURLINGAME 2.0 WSW,,,
US1CASM0014,37.5104,-122.3057,146.9,CA,BELMONT 0.7 WSW,,,
US1CASM0015,37.5185,-122.3432,178.3,CA,SAN MATEO 3.4 SSW,,,
US1CASM0016,37.4777,-122.4454,11.0,CA,HALF MOON BAY 0.7 NW,,,
US1CASM0017,37.5504,-122.3295,34.7,CA,SAN MATEO 1.2 SW,,,
US1CASM0018,37.5085,-122.479,23.8,CA,EL GRANADA 0.7 W,,,
US1CASM0019,37.455,-122.4383,19.8,CA,HALF MOON BAY 1.0 S,,,
US1CASM0022,37.3754,-122.2637,485.2,CA,WOODSIDE 3.4 S,,,
US1CASM0025,37.4744,-122.2337,9.4,CA,REDWOOD CITY 3.3 SSW,,,
US1CASM0032,37.5684,-122.3012,1.5,CA,SAN MATEO 0.8 NE,,,
US1CASM0033,37.5838,-122.4792,90.5,CA,PACIFICA 1.9 S,,,
US1CASM0034,37.4637,-122.1372,4.6,CA,EAST PALO ALTO 0.3 WSW,,,
US1CASM0037,37.4532,-122.341,605.3,CA,WOODSIDE 4.9 WNW,,,
US1CASM0038,37.4996,-122.2689,31.1,CA,SAN CARLOS 0.2 NW,,,
US1CASM0039,37.585,-122.3763,21.6,CA,BURLINGAME 0.8 WSW,,,
US1CASM0042,37.5172,-122.2982,127.7,CA,BELMONT 0.2 NW,,,
US1CASM0044,37.5071,-122.4726,43.0,CA,EL GRANADA 0.4 WSW,,,
US1CASM0045,37.4803,-122.2099,5.8,CA,REDWOOD CITY 2.5 S,,,
US1CASM0046,37.5604,-122.312,3.4,CA,SAN MATEO 0.1 S,,,
US1CASM0047,37.4754,-122.4337,17.7,CA,HALF MOON BAY 0.4 NNE,,,
US1CASM0048,37.5755,-122.3426,11.6,CA,BURLINGAME 1.5 SE,,,
US1CASN0001,38.3522,-122.7274,28.3,CA,ROHNERT PARK 1.6 WNW,,,
US1CASN0002,38.3801,-122.9681,246.9,CA,OCCIDENTAL 1.9 WSW,,,
US1CASN0003,38.6564,-122.923,47.2,CA,HEALDSBURG 4.2 NW,,,
US1CASN0004,38.7367,-123.0982,404.8,CA,GEYSERVILLE 10.6 WNW,,,
US1CASN0006,38.4514,-122.7577,32.6,CA,SANTA ROSA 3.1 W,,,
US1CASN0007,38.3852,-122.8928,116.7,CA,SEBASTOPOL 3.7 WSW,,,
US1CASN0008,38.5006,-122.9918,21.9,CA,GUERNEVILLE 0.6 SW,,,
US1CASN0012,38.474,-122.6564,89.6,CA,SANTA ROSA 3.0 NE,,,
US1CASN0013,38.4323,-122.7455,37.5,CA,SANTA ROSA 2.7 WSW,,,
US1CASN0015,38.6116,-122.6575,151.5,CA,CALISTOGA 4.6 WNW,,,
US1CASN0016,38.3753,-122.9035,128.9,CA,SEBASTOPOL 4.5 WSW,,,
US1CASN0018,38.4011,-122.8302,37.2,CA,SEBASTOPOL 0.3 WNW,,,
US1CASN0019,38.2561,-122.6229,15.8,CA,PETALUMA 1.0 N,,,
US1CASN0020,38.4718,-122.8405,21.0,CA,GRATON 2.7 NNE,,,
US1CASN0021,38.5551,-122.8227,37.5,CA,WINDSOR 1.5 WNW,,,
US1CASN0022,38.7893,-123.022,111.3,CA,CLOVERDALE 0.8 SSW,,,
US1CASN0023,38.5317,-122.78,42.7,CA,WINDSOR 1.4 SE,,,
US1CASN0025,38.3781,-122.7253,28.7,CA,SANTA ROSA 4.7 S,,,
US1CASN0028,38.4789,-122.744,42.7,CA,SANTA ROSA 3.1 NW,,,
US1CASN0029,38.781,-122.963,242.9,CA,CLOVERDALE 3.2 ESE,,,
US1CASN0030,38.5258,-122.7772,43.3,CA,WINDSOR 1.8 SE,,,
US1CASN0031,38.3663,-122.8037,65.2,CA,SEBASTOPOL 2.6 SSE,,,
US1CASN0032,38.473,-123.0524,124.7,CA,DUNCAN MILLS 1.4 NNE,,,
US1CASN0033,38.4475,-122.7553,34.7,CA,SANTA ROSA 2.9 W,,,
US1CASN0035,38.4147,-122.8933,110.9,CA,SEBASTOPOL 3.8 WNW,,,
US1CASN0036,38.381,-123.078,27.7,CA,BODEGA BAY 4.8 NNW,,,
US1CASN0039,38.2334,-122.6563,47.9,CA,PETALUMA 1.8 WSW,,,
US1CASN0041,38.4406,-122.7707,29.0,CA,SANTA ROSA 3.8 W,,,
US1CASN0042,38.4713,-122.6552,89.0,CA,SANTA ROSA 2.9 ENE,,,
US1CASN0043,38.43,-122.7499,35.4,CA,SANTA ROSA 2.9 WSW,,,
US1CASN0045,38.4636,-123.0416,6.1,CA,MONTE RIO 1.6 W,,,
US1CASN0046,38.3717,-122.8694,164.3,CA,SEBASTOPOL 3.0 SW,,,
US1CASN0048,38.511,-122.7192,119.5,CA,SANTA ROSA 4.4 NNW,,,
US1CASN0049,38.3842,-122.8191,51.2,CA,SEBASTOPOL 1.1 SSE,,,
US1CASN0050,38.5617,-122.8055,47.2,CA,WINDSOR 1.2 NNW,,,
US1CASN0051,38.6934,-122.9627,61.9,CA,HEALDSBURG 7.5 NW,,,
US1CASN0052,38.4416,-122.9462,207.6,CA,OCCIDENTAL 3.2 N,,,
US1CASN0053,38.4728,-122.664,83.2,CA,SANTA ROSA 2.6 NE,,,
US1CASN0054,38.5451,-122.7917,43.0,CA,WINDSOR 0.3 E,,,
US1CASN0055,38.29,-122.4249,37.8,CA,SONOMA 1.9 E,,,
US1CASN0057,38.2485,-122.6927,34.1,CA,PETALUMA 3.7 W,,,
US1CASN0061,38.464,-122.715,52.7,CA,SANTA ROSA 1.3 NW,,,
US1CASN0062,38.2262,-122.6391,11.0,CA,PETALUMA 1.3 SW,,,
US1CASN0063,38.5534,-122.7929,47.9,CA,WINDSOR 0.6 NNE,,,
US1CASN0065,38.7861,-123.0174,105.8,CA,CLOVERDALE 0.9 S,,,
US1CASN0066,38.4532,-122.7049,55.2,CA,SANTA ROSA 0.4 NW,,,
US1CASN0067,38.4066,-122.8407,64.9,CA,SEBASTOPOL 0.9 WNW,,,
US1CASN0068,38.3886,-122.9701,287.4,CA,OCCIDENTAL 1.8 WSW,,,
US1CASN0070,38.3651,-122.5718,291.4,CA,GLEN ELLEN 1.9 WNW,,,
US1CASN0071,38.3392,-122.7113,29.3,CA,ROHNERT PARK 0.9 SW,,,
US1CASN0073,38.4571,-122.7029,53.9,CA,SANTA ROSA 0.6 N,,,
US1CASN0074,38.6476,-122.9207,43.3,CA,HEALDSBURG 3.7 WNW,,,
US1CASN0078,38.799,-123.0277,116.4,CA,CLOVERDALE 0.6 W,,,
US1CASN0079,38.3451,-122.6812,38.1,CA,ROHNERT PARK 0.9 ESE,,,
US1CASN0080,38.3778,-122.5343,102.7,CA,GLEN ELLEN 1.5 N,,,
US1CASN0081,38.47,-122.6589,85.6,CA,SANTA ROSA 2.7 ENE,,,
US1CASN0084,38.3163,-122.4726,89.9,CA,BOYES HOT SPRINGS 0.5 ENE,,,
US1CASN0086,38.3843,-122.8847,110.3,CA,SEBASTOPOL 3.3 WSW,,,
US1CASN0087,38.4699,-122.6761,75.6,CA,SANTA ROSA 2.0 NE,,,
US1CASN0088,38.3653,-122.9738,187.1,CA,OCCIDENTAL 2.8 SW,,,
US1CASN0089,38.7839,-122.9628,312.7,CA,HEALDSBURG 12.6 NNW,,,
US1CASN0090,38.4733,-122.8974,61.3,CA,FORESTVILLE 0.7 SW,,,
US1CASN0093,38.3124,-123.0177,68.9,CA,BODEGA BAY 1.0 SE,,,
US1CASN0094,38.324,-123.0304,66.4,CA,BODEGA BAY 0.1 NNW,,,
US1CASN0095,38.3895,-122.9694,296.9,CA,OCCIDENTAL 1.8 WSW,,,
US1CASN0096,38.5653,-123.2058,196.6,CA,CAZADERO 6.9 WNW,,,
US1CASN0098,38.5319,-123.1886,369.1,CA,CAZADERO 5.6 W,,,
US1CASN0099,38.4847,-123.0046,21.0,CA,GUERNEVILLE 2.0 SSW,,,
US1CASN0100,38.3823,-122.5507,111.3,CA,GLEN ELLEN 1.9 NNW,,,
US1CASN0103,38.515,-123.0779,54.6,CA,CAZADERO 1.3 SSE,,,
US1CASN0104,38.4351,-122.5515,149.4,CA,KENWOOD 1.4 NNW,,,
US1CASN0106,38.5616,-123.2005,280.1,CA,CAZADERO 6.6 WNW,,,
US1CASN0108,38.6179,-122.8731,32.0,CA,HEALDSBURG 0.6 W,,,
US1CASN0110,38.3899,-122.9119,182.6,CA,SEBASTOPOL 4.7 W,,,
US1CASN0112,38.4699,-122.7333,41.8,CA,SANTA ROSA 2.3 NW,,,
US1CASN0114,38.6605,-122.8639,53.9,CA,HEALDSBURG 2.9 N,,,
US1CASN0115,38.2858,-122.4562,24.1,CA,SONOMA 0.4 SSE,,,
US1CASN0116,38.4492,-122.6691,67.1,CA,SANTA ROSA 1.7 E,,,
US1CASN0117,38.3918,-122.8501,54.3,CA,SEBASTOPOL 1.4 WSW,,,
US1CASN0118,38.4262,-122.8214,26.2,CA,SANTA ROSA 6.7 WSW,,,
US1CASN0121,38.4777,-122.69,196.0,CA,SANTA ROSA 2.1 NNE,,,
US1CASN0122,38.513,-122.9992,17.7,CA,GUERNEVILLE 0.8 N,,,
US1CASN0123,38.3717,-122.6499,203.6,CA,ROHNERT PARK 3.1 ENE,,,
US1CASN0124,38.3116,-122.4753,48.2,CA,SONOMA 1.7 NNW,,,
US1CASN0125,38.3351,-123.0473,26.5,CA,BODEGA BAY 1.3 NW,,,
US1CASN0126,38.4392,-122.6029,129.2,CA,SANTA ROSA 5.3 E,,,
US1CASN0128,38.4129,-122.9559,244.1,CA,OCCIDENTAL 1.6 NW,,,
US1CASN0130,38.5085,-122.8857,24.1,CA,HEALDSBURG 7.7 S,,,
US1CASN0131,38.3138,-122.7038,58.5,CA,COTATI 1.0 SSE,,,
US1CASN0133,38.4108,-122.9653,306.6,CA,OCCIDENTAL 1.8 NW,,,
US1CASN0136,38.2964,-122.4882,31.4,CA,SONOMA 1.6 WNW,,,
US1CASN0138,38.2401,-122.6508,28.0,CA,PETALUMA 1.4 W,,,
US1CASN0139,38.6259,-122.855,103.0,CA,HEALDSBURG 0.7 NE,,,
US1CASN0141,38.3996,-122.9397,134.1,CA,OCCIDENTAL 0.3 NNW,,,
US1CASN0142,38.436,-122.862,64.0,CA,SEBASTOPOL 3.2 NW,,,
US1CASN0143,38.4215,-122.6695,57.9,CA,SANTA ROSA 2.5 SE,,,
US1CASN0148,38.4097,-122.9649,299.3,CA,OCCIDENTAL 1.8 NW,,,
US1CASN0149,38.7795,-123.0145,111.9,CA,CLOVERDALE 1.4 S,,,
US1CASN0151,38.3862,-122.9099,148.1,CA,OCCIDENTAL 1.6 ESE,,,
US1CASN0152,38.3626,-122.5275,87.2,CA,GLEN ELLEN 0.8 NE,,,
US1CASN0153,38.3992,-122.8925,109.1,CA,SEBASTOPOL 3.6 W,,,
US1CASN0155,38.4079,-122.7325,34.1,CA,ROSELAND 1.0 SSW,,,
US1CASN0159,38.7894,-123.0248,117.0,CA,CLOVERDALE 0.8 SSW,,,
US1CASN0160,38.5458,-123.2856,107.9,CA,TIMBER COVE 0.9 NW,,,
US1CASN0164,38.4656,-122.9044,36.9,CA,FORESTVILLE 1.4 SW,,,
US1CASN0166,38.626,-122.8594,66.4,CA,HEALDSBURG 0.6 NNE,,,
US1CASN0168,38.4407,-122.7048,55.5,CA,SANTA ROSA 0.6 SSW,,,
US1CASN0173,38.3586,-122.6866,36.9,CA,ROHNERT PARK 1.0 NE,,,
US1CASN0174,38.2206,-122.6254,27.7,CA,PETALUMA 1.4 S,,,
US1CASN0179,38.3525,-122.5269,96.3,CA,GLEN ELLEN 0.7 ESE,,,
US1CASN0180,38.742,-123.3985,253.0,CA,ANNAPOLIS 2.3 NW,,,
US1CASO0001,38.0695,-122.1555,122.8,CA,BENICIA 0.2 SSW,,,
US1CASO0002,38.0576,-122.168,12.2,CA,BENICIA 1.2 SW,,,
US1CASO0003,38.0753,-122.1778,92.7,CA,BENICIA 1.3 W,,,
US1CASO0004,38.4153,-122.0809,434.9,CA,VACAVILLE 7.2 WNW,,,
US1CASO0006,38.0864,-122.157,75.0,CA,BENICIA 1.0 N,,,
US1CASO0007,38.2215,-122.143,1006.8,CA,FAIRFIELD 5.9 WSW,,,
US1CASO0010,38.0562,-122.1688,2.7,CA,BENICIA 1.3 SW,,,
US1CASO0011,38.1587,-122.1789,141.7,CA,VALLEJO 5.8 NE,,,
US1CASO0012,38.3825,-122.0029,85.3,CA,VACAVILLE 2.4 NW,,,
US1CASO0014,38.361,-122.0084,67.1,CA,VACAVILLE 2.3 W,,,
US1CASO0016,38.3857,-121.9954,132.0,CA,VACAVILLE 2.3 NW,,,
US1CASO0018,38.3339,-121.9616,31.4,CA,VACAVILLE 2.0 S,,,
US1CASR0001,34.4957,-117.2353,878.1,CA,APPLE VALLEY 2.6 SSW,,,
US1CASR0003,34.3651,-117.6511,1873.9,CA,WRIGHTWOOD 1.2 WNW,,,
US1CASR0004,34.1151,-117.6498,431.3,CA,UPLAND 0.5 ESE,,,
US1CASR0005,34.5253,-117.4331,940.3,CA,ADELANTO 3.1 S,,,
US1CASR0009,34.5043,-117.1808,896.4,CA,APPLE VALLEY 2.6 SE,,,
US1CASR0010,34.1377,-117.5512,467.9,CA,ALTA LOMA 2.7 ENE,,,
US1CASR0014,34.0973,-116.3178,1039.1,CA,JOSHUA TREE 2.0 S,,,
US1CASR0015,34.2175,-116.407,1050.6,CA,LANDERS 3.4 SW,,,
US1CASR0017,34.1241,-116.0847,659.0,CA,TWENTYNINE PALMS 1.5 SW,,,
US1CASR0018,34.0857,-117.6816,351.1,CA,MONTCLAIR 1.2 NE,,,
US1CASR0019,34.2457,-117.2991,1380.7,CA,CRESTLINE 0.2 WSW,,,
US1CASR0020,34.2828,-116.3751,900.4,CA,LANDERS 1.6 NE,,,
US1CASR0023,34.8667,-117.0592,795.2,CA,BARSTOW 0.8 SSE,,,
US1CASR0024,34.0997,-116.4428,1105.8,CA,YUCCA VALLEY 1.1 SW,,,
US1CASR0025,34.88,-117.118,679.4,CA,BARSTOW 3.0 W,,,
US1CASR0026,34.3725,-117.3404,1090.6,CA,HESPERIA 3.9 SW,,,
US1CASR0027,34.4849,-117.6442,1065.3,CA,PINON HILLS 3.5 N,,,
US1CASR0028,34.556,-117.2111,894.6,CA,APPLE VALLEY 1.9 N,,,
US1CASR0029,34.1442,-117.381,451.7,CA,RIALTO 2.1 N,,,
US1CASR0034,34.1223,-117.5977,420.3,CA,RANCHO CUCAMONGA 1.6 W,,,
US1CASR0035,34.9237,-117.0177,661.4,CA,BARSTOW 4.2 NE,,,
US1CASR0036,34.2712,-116.9383,2142.7,CA,FAWNSKIN 0.3 NE,,,
US1CASR0039,34.0978,-116.2889,989.7,CA,JOSHUA TREE 2.6 SE,,,
US1CASR0043,34.1295,-116.3877,992.7,CA,YUCCA VALLEY 2.7 ENE,,,
US1CASR0044,34.0542,-117.0383,846.1,CA,YUCAIPA 1.5 NNE,,,
US1CASR0046,34.1269,-116.3175,878.7,CA,JOSHUA TREE 0.0 ESE,,,
US1CASR0049,34.4383,-117.4637,1117.1,CA,PHELAN 6.2 E,,,
US1CASR0051,34.1466,-117.6652,583.7,CA,UPLAND 2.0 NNW,,,
US1CASR0052,34.4067,-116.9486,1032.4,CA,LUCERNE VALLEY 2.7 SSE,,,
US1CASR0053,34.1443,-117.6491,542.2,CA,UPLAND 1.8 NNE,,,
US1CASR0055,34.195,-117.3502,528.8,CA,SAN BERNARDINO 5.1 NW,,,
US1CASR0056,34.3753,-117.3351,1080.5,CA,HESPERIA 3.6 SSW,,,
US1CASR0058,34.2468,-117.1713,1682.2,CA,LAKE ARROWHEAD 1.5 SE,,,
US1CASR0063,34.2479,-117.3059,1352.4,CA,CRESTLINE 0.6 W,,,
US1CASR0066,34.5588,-117.1516,950.7,CA,APPLE VALLEY 4.1 ENE,,,
US1CASR0068,34.0089,-117.6534,220.7,CA,CHINO 1.9 E,,,
US1CASR0069,34.4167,-117.5819,1297.2,CA,WRIGHTWOOD 4.8 NE,,,
US1CASR0072,34.1431,-116.0632,624.8,CA,TWENTYNINE PALMS 0.3 NNE,,,
US1CASR0073,34.1106,-117.1592,429.8,CA,HIGHLAND 1.8 ESE,,,
US1CASR0074,34.1308,-117.6644,509.6,CA,UPLAND 0.9 NNW,,,
US1CASR0077,34.465,-117.6076,1147.3,CA,PINON HILLS 3.1 NE,,,
US1CASR0079,34.4901,-117.3518,948.2,CA,VICTORVILLE 2.6 SSW,,,
US1CASR0083,34.068,-117.0241,927.5,CA,YUCAIPA 2.7 NNE,,,
US1CASR0084,34.2403,-117.2722,1395.1,CA,CRESTLINE 1.4 ESE,,,
US1CASR0085,34.0465,-117.1946,406.0,CA,REDLANDS 1.6 WSW,,,
US1CASR0091,34.8644,-114.6307,151.5,CA,NEEDLES 3.6 NNW,,,
US1CASR0095,33.9582,-117.6422,174.7,CA,CHINO 4.2 SE,,,
US1CASR0097,34.4913,-117.1636,898.9,CA,APPLE VALLEY 3.9 SE,,,
US1CASR0098,34.2654,-116.8524,2065.6,CA,BIG BEAR CITY 0.4 W,,,
US1CASR0100,34.0341,-117.1884,458.7,CA,REDLANDS 1.9 SSW,,,
US1CASS0001,37.7892,-120.7518,43.9,CA,KNIGHTS FERRY 5.2 WSW,,,
US1CASS0002,37.7819,-120.7769,70.7,CA,OAKDALE 4.2 ENE,,,
US1CASS0006,37.6931,-121.0565,23.8,CA,MODESTO 4.1 NW,,,
US1CASS0007,37.7945,-120.8239,61.0,CA,OAKDALE 2.4 NE,,,
US1CASS0010,37.6486,-120.9918,28.0,CA,MODESTO 0.8 S,,,
US1CASS0011,37.7801,-120.7776,66.8,CA,OAKDALE 4.1 ENE,,,
US1CAST0002,36.8393,-121.5375,76.8,CA,SAN JUAN BAUTISTA 0.5 S,,,
US1CAST0004,36.9306,-121.3704,75.3,CA,HOLLISTER 5.4 NNE,,,
US1CAST0005,36.8422,-121.365,118.6,CA,HOLLISTER 2.1 ESE,,,
US1CAST0006,36.8544,-121.4035,99.4,CA,HOLLISTER 0.3 WSW,,,
US1CAST0007,36.9219,-121.3402,117.3,CA,HOLLISTER 5.6 NE,,,
US1CAST0008,36.9198,-121.3459,99.1,CA,HOLLISTER 5.3 NNE,,,
US1CAST0009,36.5174,-121.1355,362.1,CA,SOLEDAD 12.0 ENE,,,
US1CAST0010,36.9181,-121.3641,72.5,CA,HOLLISTER 4.7 NNE,,,
US1CASU0005,39.1596,-121.7511,22.3,CA,SUTTER 0.3 W,,,
US1CASZ0001,36.9764,-122.0514,85.6,CA,SANTA CRUZ 0.9 WNW,,,
US1CASZ0002,37.0877,-122.0734,121.0,CA,BEN LOMOND 1.2 SSE,,,
US1CASZ0003,37.0651,-122.2178,150.9,CA,DAVENPORT 4.2 NW,,,
US1CASZ0004,37.0436,-122.2293,14.3,CA,DAVENPORT 3.1 NW,,,
US1CASZ0006,37.1811,-122.0911,525.5,CA,BOULDER CREEK 3.6 NE,,,
US1CASZ0007,37.0396,-122.0295,174.7,CA,SCOTTS VALLEY 1.7 SW,,,
US1CASZ0009,36.9961,-121.8536,116.7,CA,APTOS 2.6 E,,,
US1CASZ0012,37.0552,-122.0333,110.3,CA,SCOTTS VALLEY 1.4 W,,,
US1CASZ0014,37.0417,-122.0712,72.5,CA,FELTON 0.1 SE,,,
US1CASZ0015,37.0681,-122.1329,573.0,CA,BONNY DOON 2.0 NE,,,
US1CASZ0016,37.0195,-121.95,46.3,CA,SOQUEL 1.8 N,,,
